"RecipID","DonorID","Population","OG","GrpType_Recip","Version","Amount_Given","Good_DR","Good_OthR","Rich_DR","Rich_OthR","Trust_DR","Trust_OthR","Friend_DR","Friend_OthR","Perceived_Benefits","Perceived_Costs","Stereotypes","Age","AgeDiff","Agreeable","Married","Nonanonymous_Play","Extraverted","Ill_This_Mo","Income_zscore","Can_Stay","log_Subj_SES","Market_Items_zscore","PlacesLived","Risk_Aversion","Years_Education","Self","Shortfall_Summary","Sex_Male","Times_Church_Mo","Visited_zscore","Coop_Labor","Media_zscore","Edad","GrpKnown","Date.Time2","TV","Car","Decision_Index"
44,155,"Tsimane",1,"Religion","C",0,"1",0.5,"2",1,"0",0.75,0,0.142857142857143,"Btwn bens","Relig costs","",40,-30,11,TRUE,FALSE,2,0,-0.528375207838139,0,1.6094379124341,-0.450250325138477,2,12,1,15,2.72343237333171,TRUE,4,-0.385249807345044,1,-0.135661672002649,60,"","2014-10-07 16:56:00",0,0,3
68,155,"Tsimane",1,"Religion","C",0,"1",1.25,"2",1,"0",1.25,0,0.285714285714286,"Btwn bens","Relig costs","",40,-7,11,TRUE,FALSE,2,0,-0.528375207838139,0,1.6094379124341,-0.450250325138477,2,12,1,15,2.72343237333171,TRUE,4,-0.385249807345044,1,-0.135661672002649,60,"","2014-10-07 16:56:00",0,0,4
25,155,"Tsimane",3,"Religion","C",2,"0",1.5,"1",1.6,"0",1.2,0,0.363636363636364,"None","Btwn costs","Negative",40,3,11,TRUE,FALSE,2,0,-0.528375207838139,0,1.6094379124341,-0.450250325138477,2,12,1,15,2.72343237333171,TRUE,4,-0.385249807345044,1,-0.135661672002649,60,"No","2014-10-07 16:56:00",0,0,5
35,155,"Tsimane",3,"Religion","C",2,"1",1.17391304347826,"1",1.1304347826087,"0",1.20833333333333,0,0.346153846153846,"None","Btwn costs","Negative",40,-13,11,TRUE,FALSE,2,0,-0.528375207838139,0,1.6094379124341,-0.450250325138477,2,12,1,15,2.72343237333171,TRUE,4,-0.385249807345044,1,-0.135661672002649,60,"No","2014-10-07 16:56:00",0,0,6
61,156,"Tsimane",1,"Religion","D",5,,0,,0,,0,,0,,,"",60,-31,11,TRUE,TRUE,6,0,-0.478848536467457,1,1.09861228866811,-0.676251424800241,3,12,0,3,-2.04474960288588,TRUE,4,-0.166333482279894,0,-0.587282622754843,85,"","2014-09-07 17:01:00",0,0,1
44,156,"Tsimane",1,"Religion","D",3,,0.5,,1,,0.75,,0.142857142857143,,,"",60,-31,11,TRUE,TRUE,6,0,-0.478848536467457,1,1.09861228866811,-0.676251424800241,3,12,0,3,-2.04474960288588,TRUE,4,-0.166333482279894,0,-0.587282622754843,85,"","2014-09-07 17:01:00",0,0,2
68,156,"Tsimane",1,"Religion","D",3,,1.25,,1,,1.25,,0.285714285714286,,,"",60,-31,11,TRUE,TRUE,6,0,-0.478848536467457,1,1.09861228866811,-0.676251424800241,3,12,0,3,-2.04474960288588,TRUE,4,-0.166333482279894,0,-0.587282622754843,85,"","2014-09-07 17:01:00",0,0,3
50,156,"Tsimane",3,"Religion","D",3,,1.13333333333333,,1.06666666666667,,0.933333333333333,,0.166666666666667,"None","None","",60,-31,11,TRUE,TRUE,6,0,-0.478848536467457,1,1.09861228866811,-0.676251424800241,3,12,0,3,-2.04474960288588,TRUE,4,-0.166333482279894,0,-0.587282622754843,85,"","2014-09-07 17:01:00",0,0,4
25,156,"Tsimane",3,"Religion","D",3,,1.36363636363636,,1.54545454545455,,1.09090909090909,,0.363636363636364,"None","None","",60,-22,11,TRUE,TRUE,6,0,-0.478848536467457,1,1.09861228866811,-0.676251424800241,3,12,0,3,-2.04474960288588,TRUE,4,-0.166333482279894,0,-0.587282622754843,85,"","2014-09-07 17:01:00",0,0,5
35,156,"Tsimane",3,"Religion","D",1,,1.16666666666667,,1.125,,1.16,,0.346153846153846,"None","None","",60,-31,11,TRUE,TRUE,6,0,-0.478848536467457,1,1.09861228866811,-0.676251424800241,3,12,0,3,-2.04474960288588,TRUE,4,-0.166333482279894,0,-0.587282622754843,85,"","2014-09-07 17:01:00",0,0,6
64,157,"Tsimane",1,"Ethnic","F",3,"1",1.5,"1",1,"0",1,0,0.5,"None","Btwn costs","Negative",40,-31,7,TRUE,TRUE,4,0,0.0923590733410739,0,1.6094379124341,-0.285376798437255,5,6,12,5,0.92285637908068,TRUE,4,0.490415492915558,1,-0.81309309813094,62,"","2014-08-28 23:41:00",0,0,1
35,157,"Tsimane",2,"Ethnic","F",1,"0",1.21739130434783,"2",1.04347826086957,"0",1.20833333333333,0,0.346153846153846,"Btwn bens","None","Negative",40,-15,7,TRUE,TRUE,4,0,0.0923590733410739,0,1.6094379124341,-0.285376798437255,5,6,12,5,0.92285637908068,TRUE,4,0.490415492915558,1,-0.81309309813094,62,"","2014-08-28 23:41:00",0,0,2
48,157,"Tsimane",2,"Ethnic","F",1,"0",0.409090909090909,"2",1.77272727272727,"0",0.80952380952381,0,0.16,"Btwn bens","None","Negative",40,-29,7,TRUE,TRUE,4,0,0.0923590733410739,0,1.6094379124341,-0.285376798437255,5,6,12,5,0.92285637908068,TRUE,4,0.490415492915558,1,-0.81309309813094,62,"","2014-08-28 23:41:00",0,0,3
109,157,"Tsimane",1,"Ethnic","F",1,"1",2,"1",0,"1",2,0,0,"None","Btwn costs","Negative",40,-31,7,TRUE,TRUE,4,0,0.0923590733410739,0,1.6094379124341,-0.285376798437255,5,6,12,5,0.92285637908068,TRUE,4,0.490415492915558,1,-0.81309309813094,62,"","2014-08-28 23:41:00",0,0,4
25,157,"Tsimane",2,"Ethnic","F",1,"1",1.4,"2",1.5,"0",1.2,0,0.363636363636364,"Btwn bens","None","Negative",40,1,7,TRUE,TRUE,4,0,0.0923590733410739,0,1.6094379124341,-0.285376798437255,5,6,12,5,0.92285637908068,TRUE,4,0.490415492915558,1,-0.81309309813094,62,"","2014-08-28 23:41:00",0,0,5
68,157,"Tsimane",1,"Ethnic","F",9,"1",1.25,"1",1,"1",1.25,0,0.285714285714286,"None","Btwn costs","Negative",40,-9,7,TRUE,TRUE,4,0,0.0923590733410739,0,1.6094379124341,-0.285376798437255,5,6,12,5,0.92285637908068,TRUE,4,0.490415492915558,1,-0.81309309813094,62,"","2014-08-28 23:41:00",0,0,6
68,158,"Tsimane",1,"Religion","E",3,"2",1.25,"0",1,"1",1.25,0,0.285714285714286,,,"",50,-20,7,TRUE,FALSE,6,0,-0.528375207838139,1,0,-0.6787798312535,3,6,0,10,0.863382709813785,TRUE,4,-0.604166132410195,1,-0.700187860442891,73,"","2014-10-07 22:27:00",0,0,1
44,158,"Tsimane",1,"Religion","E",2,"1",0.5,"1",1,"1",0.75,0,0.142857142857143,,,"",50,-31,7,TRUE,FALSE,6,0,-0.528375207838139,1,0,-0.6787798312535,3,6,0,10,0.863382709813785,TRUE,4,-0.604166132410195,1,-0.700187860442891,73,"","2014-10-07 22:27:00",0,0,2
35,158,"Tsimane",2,"Religion","E",1,"2",1.1304347826087,"1",1.1304347826087,"1",1.16666666666667,0,0.346153846153846,,,"",50,-26,7,TRUE,FALSE,6,0,-0.528375207838139,1,0,-0.6787798312535,3,6,0,10,0.863382709813785,TRUE,4,-0.604166132410195,1,-0.700187860442891,73,"","2014-10-07 22:27:00",0,0,3
50,158,"Tsimane",2,"Religion","E",1,"2",1.07142857142857,"1",1.07142857142857,"1",0.928571428571429,0,0.166666666666667,,,"",50,-31,7,TRUE,FALSE,6,0,-0.528375207838139,1,0,-0.6787798312535,3,6,0,10,0.863382709813785,TRUE,4,-0.604166132410195,1,-0.700187860442891,73,"","2014-10-07 22:27:00",0,0,4
25,158,"Tsimane",2,"Religion","E",1,"2",1.3,"1",1.6,"1",1.1,0,0.363636363636364,,,"",50,-10,7,TRUE,FALSE,6,0,-0.528375207838139,1,0,-0.6787798312535,3,6,0,10,0.863382709813785,TRUE,4,-0.604166132410195,1,-0.700187860442891,73,"","2014-10-07 22:27:00",0,0,5
61,158,"Tsimane",1,"Religion","E",3,"2",0,"0",0,"1",0,0,0,,,"",50,-22,7,TRUE,FALSE,6,0,-0.528375207838139,1,0,-0.6787798312535,3,6,0,10,0.863382709813785,TRUE,4,-0.604166132410195,1,-0.700187860442891,73,"","2014-10-07 22:27:00",0,0,6
60,159,"Tsimane",1,"Ethnic","A",6,"2",1.22222222222222,"1",2,"2",0.888888888888889,1,0.333333333333333,"Within bens","Bad","",20,-5,9,TRUE,TRUE,10,0,-0.561392988751927,1,0.693147180559945,-0.388678270932512,2,12,2,5,1.32883988624877,FALSE,5,-0.604166132410195,1,-0.81309309813094,40,"Yes","2014-09-27 15:19:00",0,0,1
114,159,"Tsimane",1,"Ethnic","A",4,"1",1.53846153846154,"0",1.38461538461538,"2",1.16666666666667,1,0.307692307692308,"Within bens","Bad","",20,-11,9,TRUE,TRUE,10,0,-0.561392988751927,1,0.693147180559945,-0.388678270932512,2,12,2,5,1.32883988624877,FALSE,5,-0.604166132410195,1,-0.81309309813094,40,"Yes","2014-09-27 15:19:00",0,0,2
97,159,"Tsimane",1,"Ethnic","A",6,"1",1.42857142857143,"1",1.71428571428571,"2",1.57142857142857,1,0.571428571428571,"Within bens","Bad","",20,-3,9,TRUE,TRUE,10,0,-0.561392988751927,1,0.693147180559945,-0.388678270932512,2,12,2,5,1.32883988624877,FALSE,5,-0.604166132410195,1,-0.81309309813094,40,"Yes","2014-09-27 15:19:00",0,0,3
51,159,"Tsimane",3,"Ethnic","A",0,"0",1.4,"2",1.92857142857143,"0",1.2,0,0.333333333333333,"Within bens","Bad","Negative",20,-2,9,TRUE,TRUE,10,0,-0.561392988751927,1,0.693147180559945,-0.388678270932512,2,12,2,5,1.32883988624877,FALSE,5,-0.604166132410195,1,-0.81309309813094,40,"No","2014-09-27 15:19:00",0,0,4
53,159,"Tsimane",3,"Ethnic","A",0,"0",0.9,"2",1.6,"0",0.7,0,0.166666666666667,"Within bens","Bad","Negative",20,-1,9,TRUE,TRUE,10,0,-0.561392988751927,1,0.693147180559945,-0.388678270932512,2,12,2,5,1.32883988624877,FALSE,5,-0.604166132410195,1,-0.81309309813094,40,"No","2014-09-27 15:19:00",0,0,5
46,159,"Tsimane",3,"Ethnic","A",0,"0",1.25,"2",1.25,"0",1.08333333333333,0,0.307692307692308,"Within bens","Bad","Negative",20,8,9,TRUE,TRUE,10,0,-0.561392988751927,1,0.693147180559945,-0.388678270932512,2,12,2,5,1.32883988624877,FALSE,5,-0.604166132410195,1,-0.81309309813094,40,"No","2014-09-27 15:19:00",0,0,6
67,160,"Tsimane",1,"Religion","D",7,"1",1.5,"1",1,"1",1,0,0,"Relig bens","Within costs","Negative",10,-6,15,TRUE,TRUE,8,0,-0.478848536467457,1,0.693147180559945,-0.668044412673144,3,8,1,7,1.32883988624877,TRUE,0,-0.604166132410195,1,-0.587282622754843,28,"Yes","2014-09-28 15:48:00",0,0,1
64,160,"Tsimane",1,"Religion","D",7,"2",1.5,"1",1,"2",1,1,0.5,"Relig bens","Within costs","Negative",10,0,15,TRUE,TRUE,8,0,-0.478848536467457,1,0.693147180559945,-0.668044412673144,3,8,1,7,1.32883988624877,TRUE,0,-0.604166132410195,1,-0.587282622754843,28,"Yes","2014-09-28 15:48:00",0,0,2
44,160,"Tsimane",1,"Religion","D",0,"1",0.5,"2",1,"1",0.75,0,0.142857142857143,"Relig bens","Within costs","Negative",10,2,15,TRUE,TRUE,8,0,-0.478848536467457,1,0.693147180559945,-0.668044412673144,3,8,1,7,1.32883988624877,TRUE,0,-0.604166132410195,1,-0.587282622754843,28,"Yes","2014-09-28 15:48:00",0,0,3
23,160,"Tsimane",3,"Religion","D",0,"2",1.52,"2",1.24,"1",1.29166666666667,0,0.333333333333333,"Btwn bens","Relig costs","",10,4,15,TRUE,TRUE,8,0,-0.478848536467457,1,0.693147180559945,-0.668044412673144,3,8,1,7,1.32883988624877,TRUE,0,-0.604166132410195,1,-0.587282622754843,28,"Yes","2014-09-28 15:48:00",0,0,4
54,160,"Tsimane",3,"Religion","D",0,"1",0.642857142857143,"2",1.14285714285714,"1",0.571428571428571,0,0,"Btwn bens","Relig costs","",10,12,15,TRUE,TRUE,8,0,-0.478848536467457,1,0.693147180559945,-0.668044412673144,3,8,1,7,1.32883988624877,TRUE,0,-0.604166132410195,1,-0.587282622754843,28,"Yes","2014-09-28 15:48:00",0,0,5
48,160,"Tsimane",3,"Religion","D",0,"0",0.409090909090909,"1",1.81818181818182,"0",0.80952380952381,0,0.16,"Btwn bens","Relig costs","",10,5,15,TRUE,TRUE,8,0,-0.478848536467457,1,0.693147180559945,-0.668044412673144,3,8,1,7,1.32883988624877,TRUE,0,-0.604166132410195,1,-0.587282622754843,28,"Yes","2014-09-28 15:48:00",0,0,6
64,161,"Tsimane",1,"Religion","E",3,,1.5,,1,,1,,0.5,"Relig bens","None","Positive",10,-3,11,TRUE,TRUE,6,0,0.495176000489287,1,1.87180217690159,-0.578495736779373,2,8,1,4,1.7636707069393,TRUE,2,-0.604166132410195,1,-0.700187860442891,31,"","",0,0,1
50,161,"Tsimane",3,"Religion","E",1,,1.13333333333333,,1.06666666666667,,0.933333333333333,,0.166666666666667,"Btwn bens","Relig costs","",10,11,11,TRUE,TRUE,6,0,0.495176000489287,1,1.87180217690159,-0.578495736779373,2,8,1,4,1.7636707069393,TRUE,2,-0.604166132410195,1,-0.700187860442891,31,"","",0,0,2
54,161,"Tsimane",3,"Religion","E",2,,0.666666666666667,,1.2,,0.6,,0,"Btwn bens","Relig costs","",10,9,11,TRUE,TRUE,6,0,0.495176000489287,1,1.87180217690159,-0.578495736779373,2,8,1,4,1.7636707069393,TRUE,2,-0.604166132410195,1,-0.700187860442891,31,"","",0,0,3
44,161,"Tsimane",1,"Religion","E",4,,0.5,,1,,0.75,,0.142857142857143,"Relig bens","None","Positive",10,-1,11,TRUE,TRUE,6,0,0.495176000489287,1,1.87180217690159,-0.578495736779373,2,8,1,4,1.7636707069393,TRUE,2,-0.604166132410195,1,-0.700187860442891,31,"","",0,0,4
23,161,"Tsimane",3,"Religion","E",2,,1.53846153846154,,1.30769230769231,,1.28,,0.333333333333333,"Btwn bens","Relig costs","",10,1,11,TRUE,TRUE,6,0,0.495176000489287,1,1.87180217690159,-0.578495736779373,2,8,1,4,1.7636707069393,TRUE,2,-0.604166132410195,1,-0.700187860442891,31,"","",0,0,5
68,161,"Tsimane",1,"Religion","E",5,,1.25,,1,,1.25,,0.285714285714286,"Relig bens","None","Positive",10,18,11,TRUE,TRUE,6,0,0.495176000489287,1,1.87180217690159,-0.578495736779373,2,8,1,4,1.7636707069393,TRUE,2,-0.604166132410195,1,-0.700187860442891,31,"","",0,0,6
35,162,"Tsimane",3,"Religion","B",1,"0",1.21739130434783,"0",1.17391304347826,"1",1.16666666666667,0,0.346153846153846,"Relig bens","Btwn costs","Neutral",20,3,0,TRUE,TRUE,0,0,-0.341274449326674,1,1.38629436111989,-0.232258702966378,,0,,3,-1.25034911388662,TRUE,0,,1,-0.700187860442891,44,"Some","2014-10-01 15:43:00",0,0,1
50,162,"Tsimane",3,"Religion","B",1,"0",1.21428571428571,"0",1.14285714285714,"1",0.928571428571429,0,0.166666666666667,"Relig bens","Btwn costs","Neutral",20,-2,0,TRUE,TRUE,0,0,-0.341274449326674,1,1.38629436111989,-0.232258702966378,,0,,3,-1.25034911388662,TRUE,0,,1,-0.700187860442891,44,"Some","2014-10-01 15:43:00",0,0,2
44,162,"Tsimane",1,"Religion","B",1,"1",0.5,"2",1,"2",0.75,0,0.142857142857143,"Good","Btwn costs","",20,-14,0,TRUE,TRUE,0,0,-0.341274449326674,1,1.38629436111989,-0.232258702966378,,0,,3,-1.25034911388662,TRUE,0,,1,-0.700187860442891,44,"Yes","2014-10-01 15:43:00",0,0,3
54,162,"Tsimane",3,"Religion","B",1,"0",0.714285714285714,"0",1.28571428571429,"1",0.571428571428571,0,0,"Relig bens","Btwn costs","Neutral",20,-4,0,TRUE,TRUE,0,0,-0.341274449326674,1,1.38629436111989,-0.232258702966378,,0,,3,-1.25034911388662,TRUE,0,,1,-0.700187860442891,44,"Some","2014-10-01 15:43:00",0,0,4
64,162,"Tsimane",1,"Religion","B",13,"2",1.5,"2",1,"2",1,1,0.5,"Good","Btwn costs","",20,-16,0,TRUE,TRUE,0,0,-0.341274449326674,1,1.38629436111989,-0.232258702966378,,0,,3,-1.25034911388662,TRUE,0,,1,-0.700187860442891,44,"Yes","2014-10-01 15:43:00",0,0,5
68,162,"Tsimane",1,"Religion","B",1,"1",1.25,"1",1,"1",1.25,0,0.285714285714286,"Good","Btwn costs","",20,9,0,TRUE,TRUE,0,0,-0.341274449326674,1,1.38629436111989,-0.232258702966378,,0,,3,-1.25034911388662,TRUE,0,,1,-0.700187860442891,44,"Yes","2014-10-01 15:43:00",0,0,6
60,163,"Tsimane",1,"Religion","F",6,"2",1.22222222222222,"2",2,"2",0.888888888888889,1,0.333333333333333,"Relig bens","None","",10,2,7,TRUE,TRUE,8,0,-0.561392988751927,1,0,-0.473896440368973,2,4,2,3,2.04797922286624,FALSE,3,-0.604166132410195,1,-0.643735241598867,33,"Yes","2014-10-05 17:29:00",0,0,1
47,163,"Tsimane",3,"Religion","F",0,"0",1.30769230769231,"0",1.53846153846154,"0",0.923076923076923,0,0.333333333333333,,,"",10,3,7,TRUE,TRUE,8,0,-0.561392988751927,1,0,-0.473896440368973,2,4,2,3,2.04797922286624,FALSE,3,-0.604166132410195,1,-0.643735241598867,33,"","2014-10-05 17:29:00",0,0,2
45,163,"Tsimane",3,"Religion","F",6,"2",1.61111111111111,"1",1.33333333333333,"2",1.05555555555556,0,0.4,,,"",10,-1,7,TRUE,TRUE,8,0,-0.561392988751927,1,0,-0.473896440368973,2,4,2,3,2.04797922286624,FALSE,3,-0.604166132410195,1,-0.643735241598867,33,"","2014-10-05 17:29:00",0,0,3
114,163,"Tsimane",3,"Religion","F",3,"2",1.5,"2",1.33333333333333,"2",1.09090909090909,0,0.333333333333333,,,"",10,-4,7,TRUE,TRUE,8,0,-0.561392988751927,1,0,-0.473896440368973,2,4,2,3,2.04797922286624,FALSE,3,-0.604166132410195,1,-0.643735241598867,33,"","2014-10-05 17:29:00",0,0,4
58,163,"Tsimane",1,"Religion","F",0,"0",,"0",,"0",,0,,"Relig bens","None","",10,-6,7,TRUE,TRUE,8,0,-0.561392988751927,1,0,-0.473896440368973,2,4,2,3,2.04797922286624,FALSE,3,-0.604166132410195,1,-0.643735241598867,33,"Yes","2014-10-05 17:29:00",0,0,5
97,163,"Tsimane",1,"Religion","F",3,"2",1.42857142857143,"1",1.71428571428571,"2",1.57142857142857,1,0.571428571428571,"Relig bens","None","",10,4,7,TRUE,TRUE,8,0,-0.561392988751927,1,0,-0.473896440368973,2,4,2,3,2.04797922286624,FALSE,3,-0.604166132410195,1,-0.643735241598867,33,"Yes","2014-10-05 17:29:00",0,0,6
68,164,"Tsimane",2,"Religion","A",6,"0",1.66666666666667,"0",1.33333333333333,"0",1.66666666666667,0,0.333333333333333,,,"",40,-7,10,TRUE,TRUE,6,0,-0.445830755553669,1,2.07944154167984,-1.09684761653294,2,10,2,0,-0.966040597959681,TRUE,2,-0.166333482279894,1,-0.81309309813094,60,"","2014-08-31 15:45:00",0,0,1
61,164,"Tsimane",2,"Religion","A",0,"0",,"0",,"0",,0,0,,,"",40,-9,10,TRUE,TRUE,6,0,-0.445830755553669,1,2.07944154167984,-1.09684761653294,2,10,2,0,-0.966040597959681,TRUE,2,-0.166333482279894,1,-0.81309309813094,60,"","2014-08-31 15:45:00",0,0,2
25,164,"Tsimane",3,"Religion","A",6,"0",1.5,"0",1.7,"0",1.2,0,0.363636363636364,,,"",40,3,10,TRUE,TRUE,6,0,-0.445830755553669,1,2.07944154167984,-1.09684761653294,2,10,2,0,-0.966040597959681,TRUE,2,-0.166333482279894,1,-0.81309309813094,60,"","2014-08-31 15:45:00",0,0,3
35,164,"Tsimane",3,"Religion","A",0,"0",1.21739130434783,"0",1.17391304347826,"0",1.20833333333333,0,0.346153846153846,,,"",40,-13,10,TRUE,TRUE,6,0,-0.445830755553669,1,2.07944154167984,-1.09684761653294,2,10,2,0,-0.966040597959681,TRUE,2,-0.166333482279894,1,-0.81309309813094,60,"","2014-08-31 15:45:00",0,0,4
50,164,"Tsimane",3,"Religion","A",0,"0",1.21428571428571,"0",1.14285714285714,"0",1,0,0.166666666666667,,,"",40,-18,10,TRUE,TRUE,6,0,-0.445830755553669,1,2.07944154167984,-1.09684761653294,2,10,2,0,-0.966040597959681,TRUE,2,-0.166333482279894,1,-0.81309309813094,60,"","2014-08-31 15:45:00",0,0,5
64,164,"Tsimane",2,"Religion","A",9,"2",1.33333333333333,"1",1,"0",1.33333333333333,0,0.666666666666667,,,"",40,-31,10,TRUE,TRUE,6,0,-0.445830755553669,1,2.07944154167984,-1.09684761653294,2,10,2,0,-0.966040597959681,TRUE,2,-0.166333482279894,1,-0.81309309813094,60,"","2014-08-31 15:45:00",0,0,6
68,165,"Tsimane",2,"Religion","E",4,"1",1.33333333333333,"1",1,"1",1.33333333333333,0,0.333333333333333,"Relig bens","Bad","Positive",20,13,15,TRUE,TRUE,2,0,-0.394983372946436,0,0,-0.406164769373896,2,6,3,0,1.6884095545575,TRUE,0,-0.604166132410195,1,-0.135661672002649,40,"Yes","2014-09-29 15:25:00",0,0,1
54,165,"Tsimane",3,"Religion","E",3,"1",0.642857142857143,"1",1.21428571428571,"1",0.571428571428571,0,0,"None","Relig costs","",20,0,15,TRUE,TRUE,2,0,-0.394983372946436,0,0,-0.406164769373896,2,6,3,0,1.6884095545575,TRUE,0,-0.604166132410195,1,-0.135661672002649,40,"Yes","2014-09-29 15:25:00",0,0,2
44,165,"Tsimane",2,"Religion","E",3,"1",0.333333333333333,"1",1,"1",0.666666666666667,0,0.166666666666667,"Relig bens","Bad","Positive",20,-10,15,TRUE,TRUE,2,0,-0.394983372946436,0,0,-0.406164769373896,2,6,3,0,1.6884095545575,TRUE,0,-0.604166132410195,1,-0.135661672002649,40,"Yes","2014-09-29 15:25:00",0,0,3
35,165,"Tsimane",3,"Religion","E",5,"1",1.17391304347826,"1",1.1304347826087,"1",1.16666666666667,0,0.346153846153846,"None","Relig costs","",20,7,15,TRUE,TRUE,2,0,-0.394983372946436,0,0,-0.406164769373896,2,6,3,0,1.6884095545575,TRUE,0,-0.604166132410195,1,-0.135661672002649,40,"Yes","2014-09-29 15:25:00",0,0,4
64,165,"Tsimane",2,"Religion","E",3,"0",2,"0",1.33333333333333,"0",1.33333333333333,0,0.666666666666667,"Relig bens","Bad","Positive",20,-12,15,TRUE,TRUE,2,0,-0.394983372946436,0,0,-0.406164769373896,2,6,3,0,1.6884095545575,TRUE,0,-0.604166132410195,1,-0.135661672002649,40,"Yes","2014-09-29 15:25:00",0,0,5
50,165,"Tsimane",3,"Religion","E",3,"0",1.21428571428571,"0",1.14285714285714,"0",1,0,0.166666666666667,"None","Relig costs","",20,2,15,TRUE,TRUE,2,0,-0.394983372946436,0,0,-0.406164769373896,2,6,3,0,1.6884095545575,TRUE,0,-0.604166132410195,1,-0.135661672002649,40,"Yes","2014-09-29 15:25:00",0,0,6
23,166,"Tsimane",2,"Religion","A",1,"1",1.56,"1",1.32,"1",1.29166666666667,1,0.296296296296296,"Btwn bens","Relig costs","Negative",10,-1,15,TRUE,TRUE,6,0,0.0329270676962556,1,0.693147180559945,-1.03112350828522,0,8,12,7,1.32883988624877,TRUE,3,-0.823082457475345,1,-0.700187860442891,33,"","2014-08-23 15:17:00",0,0,1
44,166,"Tsimane",1,"Religion","A",4,"0",0.5,"2",1,"1",0.75,1,0.142857142857143,"Btwn bens","Btwn costs","Negative",10,-3,15,TRUE,TRUE,6,0,0.0329270676962556,1,0.693147180559945,-1.03112350828522,0,8,12,7,1.32883988624877,TRUE,3,-0.823082457475345,1,-0.700187860442891,33,"","2014-08-23 15:17:00",0,0,2
50,166,"Tsimane",2,"Religion","A",1,"0",1.21428571428571,"1",1.07142857142857,"1",0.928571428571429,0,0.166666666666667,"Btwn bens","Relig costs","Negative",10,9,15,TRUE,TRUE,6,0,0.0329270676962556,1,0.693147180559945,-1.03112350828522,0,8,12,7,1.32883988624877,TRUE,3,-0.823082457475345,1,-0.700187860442891,33,"","2014-08-23 15:17:00",0,0,3
48,166,"Tsimane",2,"Religion","A",1,"0",0.409090909090909,"2",1.77272727272727,"1",0.761904761904762,0,0.16,"Btwn bens","Relig costs","Negative",10,0,15,TRUE,TRUE,6,0,0.0329270676962556,1,0.693147180559945,-1.03112350828522,0,8,12,7,1.32883988624877,TRUE,3,-0.823082457475345,1,-0.700187860442891,33,"","2014-08-23 15:17:00",0,0,4
109,166,"Tsimane",1,"Religion","A",4,"0",2,"0",0,"1",2,0,0,"Btwn bens","Btwn costs","Negative",10,-3,15,TRUE,TRUE,6,0,0.0329270676962556,1,0.693147180559945,-1.03112350828522,0,8,12,7,1.32883988624877,TRUE,3,-0.823082457475345,1,-0.700187860442891,33,"","2014-08-23 15:17:00",0,0,5
64,166,"Tsimane",1,"Religion","A",3,"2",1.5,"1",1,"2",1,1,0.5,"Btwn bens","Btwn costs","Negative",10,-5,15,TRUE,TRUE,6,0,0.0329270676962556,1,0.693147180559945,-1.03112350828522,0,8,12,7,1.32883988624877,TRUE,3,-0.823082457475345,1,-0.700187860442891,33,"","2014-08-23 15:17:00",0,0,6
50,167,"Tsimane",3,"Religion","D",7,"1",1.14285714285714,"1",1.07142857142857,"1",0.928571428571429,1,0.111111111111111,"Btwn bens","Relig costs","",30,-12,11,FALSE,TRUE,6,0,-0.557462300547905,1,0,-1.1707096712862,2,8,1,0,0.728647888165094,TRUE,4,-0.604166132410195,1,-0.361472147378746,54,"Yes","2014-09-27 23:29:00",0,0,1
25,167,"Tsimane",3,"Religion","D",5,"2",1.3,"2",1.5,"1",1.1,0,0.363636363636364,"Btwn bens","Relig costs","",30,9,11,FALSE,TRUE,6,0,-0.557462300547905,1,0,-1.1707096712862,2,8,1,0,0.728647888165094,TRUE,4,-0.604166132410195,1,-0.361472147378746,54,"Yes","2014-09-27 23:29:00",0,0,2
68,167,"Tsimane",1,"Religion","D",0,"2",1.25,"1",1,"0",1.25,1,0.285714285714286,,,"",30,-1,11,FALSE,TRUE,6,0,-0.557462300547905,1,0,-1.1707096712862,2,8,1,0,0.728647888165094,TRUE,4,-0.604166132410195,1,-0.361472147378746,54,"","2014-09-27 23:29:00",0,0,3
44,167,"Tsimane",1,"Religion","D",0,"1",0.5,"2",1,"1",0.75,1,0.142857142857143,,,"",30,-24,11,FALSE,TRUE,6,0,-0.557462300547905,1,0,-1.1707096712862,2,8,1,0,0.728647888165094,TRUE,4,-0.604166132410195,1,-0.361472147378746,54,"","2014-09-27 23:29:00",0,0,4
61,167,"Tsimane",1,"Religion","D",0,"2",0,"1",0,"1",0,0,0,,,"",30,-3,11,FALSE,TRUE,6,0,-0.557462300547905,1,0,-1.1707096712862,2,8,1,0,0.728647888165094,TRUE,4,-0.604166132410195,1,-0.361472147378746,54,"","2014-09-27 23:29:00",0,0,5
35,167,"Tsimane",3,"Religion","D",9,"1",1.17391304347826,"2",1.08695652173913,"1",1.16666666666667,0,0.346153846153846,"Btwn bens","Relig costs","",30,-7,11,FALSE,TRUE,6,0,-0.557462300547905,1,0,-1.1707096712862,2,8,1,0,0.728647888165094,TRUE,4,-0.604166132410195,1,-0.361472147378746,54,"Yes","2014-09-27 23:29:00",0,0,6
