RecipID,DonorID,Population,OG,GrpType_Recip,Version,Amount_Given,Good_DR,Good_OthR,Rich_DR,Rich_OthR,Trust_DR,Trust_OthR,Friend_DR,Friend_OthR,Perceived_Benefits,Perceived_Costs,Stereotypes,Age,AgeDiff,Agreeable,Married,Nonanonymous_Play,Extraverted,Ill_This_Mo,Income_zscore,Can_Stay,log_Subj_SES,Market_Items_zscore,PlacesLived,Risk_Aversion,Years_Education,Self,Shortfall_Summary,Sex_Male,Times_Church_Mo,Visited_zscore,Coop_Labor,Media_zscore,Date.Time2,TV,Car
44,158,Tsimane,1,Religion,E,2,1,0.5,1,1,1,0.75,FALSE,0.142857143,,,,70,-43,7,TRUE,FALSE,6,0,-0.528375208,1,0,-0.678779831,3,6,0,10,0.86338271,TRUE,4,-0.604166132,1,-0.70018786,10/7/2014 22:27,0,0
35,158,Tsimane,2,Religion,E,1,2,1.130434783,1,1.130434783,1,1.166666667,FALSE,0.346153846,,,,70,-26,7,TRUE,FALSE,6,0,-0.528375208,1,0,-0.678779831,3,6,0,10,0.86338271,TRUE,4,-0.604166132,1,-0.70018786,10/7/2014 22:27,0,0
50,158,Tsimane,2,Religion,E,1,2,1.071428571,1,1.071428571,1,0.928571429,FALSE,0.166666667,,,,70,-31,7,TRUE,FALSE,6,0,-0.528375208,1,0,-0.678779831,3,6,0,10,0.86338271,TRUE,4,-0.604166132,1,-0.70018786,10/7/2014 22:27,0,0
25,158,Tsimane,2,Religion,E,1,2,1.3,1,1.6,1,1.1,FALSE,0.363636364,,,,70,-10,7,TRUE,FALSE,6,0,-0.528375208,1,0,-0.678779831,3,6,0,10,0.86338271,TRUE,4,-0.604166132,1,-0.70018786,10/7/2014 22:27,0,0
61,158,Tsimane,1,Religion,E,3,2,0,0,0,1,0,FALSE,0,,,,70,-22,7,TRUE,FALSE,6,0,-0.528375208,1,0,-0.678779831,3,6,0,10,0.86338271,TRUE,4,-0.604166132,1,-0.70018786,10/7/2014 22:27,0,0
60,159,Tsimane,1,Ethnic,A,6,2,1.222222222,1,2,2,0.888888889,TRUE,0.333333333,Within bens,Bad,,40,-5,9,TRUE,TRUE,10,0,-0.561392989,1,0.693147181,-0.388678271,2,12,2,5,1.328839886,FALSE,5,-0.604166132,1,-0.813093098,9/27/2014 15:19,0,0
114,159,Tsimane,1,Ethnic,A,4,1,1.538461538,0,1.384615385,2,1.166666667,TRUE,0.307692308,Within bens,Bad,,40,-11,9,TRUE,TRUE,10,0,-0.561392989,1,0.693147181,-0.388678271,2,12,2,5,1.328839886,FALSE,5,-0.604166132,1,-0.813093098,9/27/2014 15:19,0,0
97,159,Tsimane,1,Ethnic,A,6,1,1.428571429,1,1.714285714,2,1.571428571,TRUE,0.571428571,Within bens,Bad,,40,-3,9,TRUE,TRUE,10,0,-0.561392989,1,0.693147181,-0.388678271,2,12,2,5,1.328839886,FALSE,5,-0.604166132,1,-0.813093098,9/27/2014 15:19,0,0
51,159,Tsimane,3,Ethnic,A,0,0,1.4,2,1.928571429,0,1.2,FALSE,0.333333333,Within bens,Bad,Negative,40,-2,9,TRUE,TRUE,10,0,-0.561392989,1,0.693147181,-0.388678271,2,12,2,5,1.328839886,FALSE,5,-0.604166132,1,-0.813093098,9/27/2014 15:19,0,0
53,159,Tsimane,3,Ethnic,A,0,0,0.9,2,1.6,0,0.7,FALSE,0.166666667,Within bens,Bad,Negative,40,-1,9,TRUE,TRUE,10,0,-0.561392989,1,0.693147181,-0.388678271,2,12,2,5,1.328839886,FALSE,5,-0.604166132,1,-0.813093098,9/27/2014 15:19,0,0
46,159,Tsimane,3,Ethnic,A,0,0,1.25,2,1.25,0,1.083333333,FALSE,0.307692308,Within bens,Bad,Negative,40,8,9,TRUE,TRUE,10,0,-0.561392989,1,0.693147181,-0.388678271,2,12,2,5,1.328839886,FALSE,5,-0.604166132,1,-0.813093098,9/27/2014 15:19,0,0
67,160,Tsimane,1,Religion,D,7,1,1.5,1,1,1,1,FALSE,0,Relig bens,Within costs,Negative,30,-6,15,TRUE,TRUE,8,0,-0.478848536,1,0.693147181,-0.668044413,3,8,1,7,1.328839886,TRUE,0,-0.604166132,1,-0.587282623,9/28/2014 15:48,0,0
64,160,Tsimane,1,Religion,D,7,2,1.5,1,1,2,1,TRUE,0.5,Relig bens,Within costs,Negative,30,0,15,TRUE,TRUE,8,0,-0.478848536,1,0.693147181,-0.668044413,3,8,1,7,1.328839886,TRUE,0,-0.604166132,1,-0.587282623,9/28/2014 15:48,0,0
44,160,Tsimane,1,Religion,D,0,1,0.5,3,1,1,0.75,FALSE,0.142857143,Relig bens,Within costs,Negative,30,2,15,TRUE,TRUE,8,0,-0.478848536,1,0.693147181,-0.668044413,3,8,1,7,1.328839886,TRUE,0,-0.604166132,1,-0.587282623,9/28/2014 15:48,0,0
23,160,Tsimane,3,Religion,D,0,2,1.52,3,1.24,1,1.291666667,FALSE,0.333333333,Btwn bens,Relig costs,,30,4,15,TRUE,TRUE,8,0,-0.478848536,1,0.693147181,-0.668044413,3,8,1,7,1.328839886,TRUE,0,-0.604166132,1,-0.587282623,9/28/2014 15:48,0,0
54,160,Tsimane,3,Religion,D,0,1,0.642857143,2,1.142857143,1,0.571428571,FALSE,0,Btwn bens,Relig costs,,30,12,15,TRUE,TRUE,8,0,-0.478848536,1,0.693147181,-0.668044413,3,8,1,7,1.328839886,TRUE,0,-0.604166132,1,-0.587282623,9/28/2014 15:48,0,0
48,160,Tsimane,3,Religion,D,0,0,0.409090909,1,1.818181818,0,0.80952381,FALSE,0.16,Btwn bens,Relig costs,,30,5,15,TRUE,TRUE,8,0,-0.478848536,1,0.693147181,-0.668044413,3,8,1,7,1.328839886,TRUE,0,-0.604166132,1,-0.587282623,9/28/2014 15:48,0,0
64,161,Tsimane,1,Religion,E,3,,1.5,,1,,1,FALSE,0.5,Relig bens,None,Positive,30,-3,11,TRUE,TRUE,6,0,0.495176,1,1.871802177,-0.578495737,2,8,1,4,1.763670707,TRUE,2,-0.604166132,1,-0.70018786,,0,0
50,161,Tsimane,3,Religion,E,1,,1.133333333,,1.066666667,,0.933333333,FALSE,0.166666667,Btwn bens,Relig costs,,30,11,11,TRUE,TRUE,6,0,0.495176,1,1.871802177,-0.578495737,2,8,1,4,1.763670707,TRUE,2,-0.604166132,1,-0.70018786,,0,0
54,161,Tsimane,3,Religion,E,2,,0.666666667,,1.2,,0.6,FALSE,0,Btwn bens,Relig costs,,30,9,11,TRUE,TRUE,6,0,0.495176,1,1.871802177,-0.578495737,2,8,1,4,1.763670707,TRUE,2,-0.604166132,1,-0.70018786,,0,0
44,161,Tsimane,1,Religion,E,4,,0.5,,1,,0.75,FALSE,0.142857143,Relig bens,None,Positive,30,-1,11,TRUE,TRUE,6,0,0.495176,1,1.871802177,-0.578495737,2,8,1,4,1.763670707,TRUE,2,-0.604166132,1,-0.70018786,,0,0
23,161,Tsimane,3,Religion,E,2,,1.538461538,,1.307692308,,1.28,FALSE,0.333333333,Btwn bens,Relig costs,,30,1,11,TRUE,TRUE,6,0,0.495176,1,1.871802177,-0.578495737,2,8,1,4,1.763670707,TRUE,2,-0.604166132,1,-0.70018786,,0,0
68,161,Tsimane,1,Religion,E,5,,1.25,,1,,1.25,FALSE,0.285714286,Relig bens,None,Positive,30,22,11,TRUE,TRUE,6,0,0.495176,1,1.871802177,-0.578495737,2,8,1,4,1.763670707,TRUE,2,-0.604166132,1,-0.70018786,,0,0
35,162,Tsimane,3,Religion,B,1,0,1.217391304,0,1.173913043,1,1.166666667,FALSE,0.346153846,Relig bens,Btwn costs,Neutral,40,3,0,TRUE,TRUE,0,0,-0.341274449,1,1.386294361,-0.232258703,,0,,3,-1.250349114,TRUE,0,,1,-0.70018786,10/1/2014 15:43,0,0
50,162,Tsimane,3,Religion,B,1,0,1.214285714,0,1.142857143,1,0.928571429,FALSE,0.166666667,Relig bens,Btwn costs,Neutral,40,-2,0,TRUE,TRUE,0,0,-0.341274449,1,1.386294361,-0.232258703,,0,,3,-1.250349114,TRUE,0,,1,-0.70018786,10/1/2014 15:43,0,0
44,162,Tsimane,1,Religion,B,1,1,0.5,2,1,2,0.75,FALSE,0.142857143,Good,Btwn costs,,40,-14,0,TRUE,TRUE,0,0,-0.341274449,1,1.386294361,-0.232258703,,0,,3,-1.250349114,TRUE,0,,1,-0.70018786,10/1/2014 15:43,0,0
54,162,Tsimane,3,Religion,B,1,0,0.714285714,0,1.285714286,1,0.571428571,FALSE,0,Relig bens,Btwn costs,Neutral,40,-4,0,TRUE,TRUE,0,0,-0.341274449,1,1.386294361,-0.232258703,,0,,3,-1.250349114,TRUE,0,,1,-0.70018786,10/1/2014 15:43,0,0
64,162,Tsimane,1,Religion,B,13,2,1.5,3,1,2,1,TRUE,0.5,Good,Btwn costs,,40,-16,0,TRUE,TRUE,0,0,-0.341274449,1,1.386294361,-0.232258703,,0,,3,-1.250349114,TRUE,0,,1,-0.70018786,10/1/2014 15:43,0,0
68,162,Tsimane,1,Religion,B,1,1,1.25,1,1,1,1.25,FALSE,0.285714286,Good,Btwn costs,,40,9,0,TRUE,TRUE,0,0,-0.341274449,1,1.386294361,-0.232258703,,0,,3,-1.250349114,TRUE,0,,1,-0.70018786,10/1/2014 15:43,0,0
60,163,Tsimane,1,Religion,F,6,2,1.222222222,3,2,2,0.888888889,TRUE,0.333333333,Relig bens,None,,30,2,7,TRUE,TRUE,8,0,-0.561392989,1,0,-0.47389644,2,4,2,3,2.047979223,FALSE,3,-0.604166132,1,-0.643735242,10/5/2014 17:29,0,0
47,163,Tsimane,3,Religion,F,0,0,1.307692308,0,1.538461538,0,0.923076923,FALSE,0.333333333,,,,30,3,7,TRUE,TRUE,8,0,-0.561392989,1,0,-0.47389644,2,4,2,3,2.047979223,FALSE,3,-0.604166132,1,-0.643735242,10/5/2014 17:29,0,0
45,163,Tsimane,3,Religion,F,6,2,1.611111111,1,1.333333333,2,1.055555556,FALSE,0.4,,,,30,-1,7,TRUE,TRUE,8,0,-0.561392989,1,0,-0.47389644,2,4,2,3,2.047979223,FALSE,3,-0.604166132,1,-0.643735242,10/5/2014 17:29,0,0
114,163,Tsimane,3,Religion,F,3,2,1.5,2,1.333333333,2,1.090909091,FALSE,0.333333333,,,,30,-4,7,TRUE,TRUE,8,0,-0.561392989,1,0,-0.47389644,2,4,2,3,2.047979223,FALSE,3,-0.604166132,1,-0.643735242,10/5/2014 17:29,0,0
58,163,Tsimane,1,Religion,F,0,0,,0,,0,,FALSE,,Relig bens,None,,30,-6,7,TRUE,TRUE,8,0,-0.561392989,1,0,-0.47389644,2,4,2,3,2.047979223,FALSE,3,-0.604166132,1,-0.643735242,10/5/2014 17:29,0,0
97,163,Tsimane,1,Religion,F,3,2,1.428571429,1,1.714285714,2,1.571428571,TRUE,0.571428571,Relig bens,None,,30,4,7,TRUE,TRUE,8,0,-0.561392989,1,0,-0.47389644,2,4,2,3,2.047979223,FALSE,3,-0.604166132,1,-0.643735242,10/5/2014 17:29,0,0
68,164,Tsimane,2,Religion,A,6,0,1.666666667,0,1.333333333,0,1.666666667,FALSE,0.333333333,,,,60,-7,10,TRUE,TRUE,6,0,-0.445830756,1,2.079441542,-1.096847617,2,10,2,0,-0.966040598,TRUE,2,-0.166333482,1,-0.813093098,8/31/2014 15:45,0,0
61,164,Tsimane,2,Religion,A,0,0,,0,,0,,FALSE,0,,,,60,-9,10,TRUE,TRUE,6,0,-0.445830756,1,2.079441542,-1.096847617,2,10,2,0,-0.966040598,TRUE,2,-0.166333482,1,-0.813093098,8/31/2014 15:45,0,0
25,164,Tsimane,3,Religion,A,6,0,1.5,0,1.7,0,1.2,FALSE,0.363636364,,,,60,3,10,TRUE,TRUE,6,0,-0.445830756,1,2.079441542,-1.096847617,2,10,2,0,-0.966040598,TRUE,2,-0.166333482,1,-0.813093098,8/31/2014 15:45,0,0
35,164,Tsimane,3,Religion,A,0,0,1.217391304,0,1.173913043,0,1.208333333,FALSE,0.346153846,,,,60,-13,10,TRUE,TRUE,6,0,-0.445830756,1,2.079441542,-1.096847617,2,10,2,0,-0.966040598,TRUE,2,-0.166333482,1,-0.813093098,8/31/2014 15:45,0,0
50,164,Tsimane,3,Religion,A,0,0,1.214285714,0,1.142857143,0,1,FALSE,0.166666667,,,,60,-18,10,TRUE,TRUE,6,0,-0.445830756,1,2.079441542,-1.096847617,2,10,2,0,-0.966040598,TRUE,2,-0.166333482,1,-0.813093098,8/31/2014 15:45,0,0
64,164,Tsimane,2,Religion,A,9,2,1.333333333,1,1,0,1.333333333,FALSE,0.666666667,,,,60,-32,10,TRUE,TRUE,6,0,-0.445830756,1,2.079441542,-1.096847617,2,10,2,0,-0.966040598,TRUE,2,-0.166333482,1,-0.813093098,8/31/2014 15:45,0,0
68,165,Tsimane,2,Religion,E,4,1,1.333333333,1,1,1,1.333333333,FALSE,0.333333333,Relig bens,Bad,Positive,40,13,15,TRUE,TRUE,2,0,-0.394983373,0,0,-0.406164769,2,6,3,0,1.688409555,TRUE,0,-0.604166132,1,-0.135661672,9/29/2014 15:25,0,0
54,165,Tsimane,3,Religion,E,3,1,0.642857143,1,1.214285714,1,0.571428571,FALSE,0,None,Relig costs,,40,0,15,TRUE,TRUE,2,0,-0.394983373,0,0,-0.406164769,2,6,3,0,1.688409555,TRUE,0,-0.604166132,1,-0.135661672,9/29/2014 15:25,0,0
44,165,Tsimane,2,Religion,E,3,1,0.333333333,1,1,1,0.666666667,FALSE,0.166666667,Relig bens,Bad,Positive,40,-10,15,TRUE,TRUE,2,0,-0.394983373,0,0,-0.406164769,2,6,3,0,1.688409555,TRUE,0,-0.604166132,1,-0.135661672,9/29/2014 15:25,0,0
35,165,Tsimane,3,Religion,E,5,1,1.173913043,1,1.130434783,1,1.166666667,FALSE,0.346153846,None,Relig costs,,40,7,15,TRUE,TRUE,2,0,-0.394983373,0,0,-0.406164769,2,6,3,0,1.688409555,TRUE,0,-0.604166132,1,-0.135661672,9/29/2014 15:25,0,0
64,165,Tsimane,2,Religion,E,3,0,2,0,1.333333333,0,1.333333333,FALSE,0.666666667,Relig bens,Bad,Positive,40,-12,15,TRUE,TRUE,2,0,-0.394983373,0,0,-0.406164769,2,6,3,0,1.688409555,TRUE,0,-0.604166132,1,-0.135661672,9/29/2014 15:25,0,0
50,165,Tsimane,3,Religion,E,3,0,1.214285714,0,1.142857143,0,1,FALSE,0.166666667,None,Relig costs,,40,2,15,TRUE,TRUE,2,0,-0.394983373,0,0,-0.406164769,2,6,3,0,1.688409555,TRUE,0,-0.604166132,1,-0.135661672,9/29/2014 15:25,0,0
23,166,Tsimane,2,Religion,A,1,1,1.56,1,1.32,1,1.291666667,TRUE,0.296296296,Btwn bens,Relig costs,Negative,30,-1,15,TRUE,TRUE,6,0,0.032927068,1,0.693147181,-1.031123508,0,8,12,7,1.328839886,TRUE,3,-0.823082457,1,-0.70018786,8/23/2014 15:17,0,0
44,166,Tsimane,1,Religion,A,4,0,0.5,2,1,1,0.75,TRUE,0.142857143,Btwn bens,Btwn costs,Negative,30,-3,15,TRUE,TRUE,6,0,0.032927068,1,0.693147181,-1.031123508,0,8,12,7,1.328839886,TRUE,3,-0.823082457,1,-0.70018786,8/23/2014 15:17,0,0
50,166,Tsimane,2,Religion,A,1,0,1.214285714,1,1.071428571,1,0.928571429,FALSE,0.166666667,Btwn bens,Relig costs,Negative,30,9,15,TRUE,TRUE,6,0,0.032927068,1,0.693147181,-1.031123508,0,8,12,7,1.328839886,TRUE,3,-0.823082457,1,-0.70018786,8/23/2014 15:17,0,0
48,166,Tsimane,2,Religion,A,1,0,0.409090909,2,1.772727273,1,0.761904762,FALSE,0.16,Btwn bens,Relig costs,Negative,30,0,15,TRUE,TRUE,6,0,0.032927068,1,0.693147181,-1.031123508,0,8,12,7,1.328839886,TRUE,3,-0.823082457,1,-0.70018786,8/23/2014 15:17,0,0
109,166,Tsimane,1,Religion,A,4,0,2,0,0,1,2,FALSE,0,Btwn bens,Btwn costs,Negative,30,-3,15,TRUE,TRUE,6,0,0.032927068,1,0.693147181,-1.031123508,0,8,12,7,1.328839886,TRUE,3,-0.823082457,1,-0.70018786,8/23/2014 15:17,0,0
64,166,Tsimane,1,Religion,A,3,2,1.5,1,1,2,1,TRUE,0.5,Btwn bens,Btwn costs,Negative,30,-5,15,TRUE,TRUE,6,0,0.032927068,1,0.693147181,-1.031123508,0,8,12,7,1.328839886,TRUE,3,-0.823082457,1,-0.70018786,8/23/2014 15:17,0,0
50,167,Tsimane,3,Religion,D,7,1,1.142857143,1,1.071428571,1,0.928571429,TRUE,0.111111111,Btwn bens,Relig costs,,50,-12,11,FALSE,TRUE,6,0,-0.557462301,1,0,-1.170709671,2,8,1,0,0.728647888,TRUE,4,-0.604166132,1,-0.361472147,9/27/2014 23:29,0,0
25,167,Tsimane,3,Religion,D,5,2,1.3,2,1.5,1,1.1,FALSE,0.363636364,Btwn bens,Relig costs,,50,9,11,FALSE,TRUE,6,0,-0.557462301,1,0,-1.170709671,2,8,1,0,0.728647888,TRUE,4,-0.604166132,1,-0.361472147,9/27/2014 23:29,0,0
68,167,Tsimane,1,Religion,D,0,2,1.25,1,1,0,1.25,TRUE,0.285714286,,,,50,-1,11,FALSE,TRUE,6,0,-0.557462301,1,0,-1.170709671,2,8,1,0,0.728647888,TRUE,4,-0.604166132,1,-0.361472147,9/27/2014 23:29,0,0
44,167,Tsimane,1,Religion,D,0,1,0.5,3,1,1,0.75,TRUE,0.142857143,,,,50,-24,11,FALSE,TRUE,6,0,-0.557462301,1,0,-1.170709671,2,8,1,0,0.728647888,TRUE,4,-0.604166132,1,-0.361472147,9/27/2014 23:29,0,0
61,167,Tsimane,1,Religion,D,0,2,0,1,0,1,0,FALSE,0,,,,50,-3,11,FALSE,TRUE,6,0,-0.557462301,1,0,-1.170709671,2,8,1,0,0.728647888,TRUE,4,-0.604166132,1,-0.361472147,9/27/2014 23:29,0,0
35,167,Tsimane,3,Religion,D,9,1,1.173913043,2,1.086956522,1,1.166666667,FALSE,0.346153846,Btwn bens,Relig costs,,50,-7,11,FALSE,TRUE,6,0,-0.557462301,1,0,-1.170709671,2,8,1,0,0.728647888,TRUE,4,-0.604166132,1,-0.361472147,9/27/2014 23:29,0,0
45,168,Tsimane,3,Ethnic,A,0,0,1.722222222,2,1.277777778,0,1.166666667,FALSE,0.4,,,,20,10,9,TRUE,TRUE,8,0,0.087516465,0,2.014903021,-0.609441364,0,10,1,6,0.86338271,FALSE,0,-0.604166132,0,-0.70018786,9/30/2014 21:39,0,0
47,168,Tsimane,3,Ethnic,A,0,0,1.307692308,2,1.384615385,0,0.923076923,FALSE,0.333333333,,,,20,14,9,TRUE,TRUE,8,0,0.087516465,0,2.014903021,-0.609441364,0,10,1,6,0.86338271,FALSE,0,-0.604166132,0,-0.70018786,9/30/2014 21:39,0,0
55,168,Tsimane,3,Ethnic,A,0,0,1.266666667,2,1.2,0,1.2,FALSE,0.294117647,,,,20,8,9,TRUE,TRUE,8,0,0.087516465,0,2.014903021,-0.609441364,0,10,1,6,0.86338271,FALSE,0,-0.604166132,0,-0.70018786,9/30/2014 21:39,0,0
114,168,Tsimane,1,Ethnic,A,9,2,1.538461538,1,1.384615385,2,1.166666667,FALSE,0.307692308,Btwn bens,Bad,Positive,20,7,9,TRUE,TRUE,8,0,0.087516465,0,2.014903021,-0.609441364,0,10,1,6,0.86338271,FALSE,0,-0.604166132,0,-0.70018786,9/30/2014 21:39,0,0
58,168,Tsimane,1,Ethnic,A,0,0,,0,,1,,FALSE,,Btwn bens,Bad,Positive,20,5,9,TRUE,TRUE,8,0,0.087516465,0,2.014903021,-0.609441364,0,10,1,6,0.86338271,FALSE,0,-0.604166132,0,-0.70018786,9/30/2014 21:39,0,0
62,168,Tsimane,1,Ethnic,A,6,2,,1,,2,,FALSE,,Btwn bens,Bad,Positive,20,0,9,TRUE,TRUE,8,0,0.087516465,0,2.014903021,-0.609441364,0,10,1,6,0.86338271,FALSE,0,-0.604166132,0,-0.70018786,9/30/2014 21:39,0,0
44,169,Tsimane,1,Religion,B,2,0,0.5,2,1,1,0.75,FALSE,0.142857143,Relig bens,Within costs,Negative,20,11,13,TRUE,TRUE,8,0,-0.363286303,1,1.609437912,-1.014772496,0,2,7,17,0.12845589,TRUE,5,-0.604166132,0,-0.813093098,8/29/2014 22:09,0,0
48,169,Tsimane,3,Religion,B,0,0,0.409090909,2,1.772727273,1,0.761904762,FALSE,0.16,None,Relig costs,,20,14,13,TRUE,TRUE,8,0,-0.363286303,1,1.609437912,-1.014772496,0,2,7,17,0.12845589,TRUE,5,-0.604166132,0,-0.813093098,8/29/2014 22:09,0,0
23,169,Tsimane,3,Religion,B,0,1,1.56,1,1.32,1,1.291666667,FALSE,0.333333333,None,Relig costs,,20,13,13,TRUE,TRUE,8,0,-0.363286303,1,1.609437912,-1.014772496,0,2,7,17,0.12845589,TRUE,5,-0.604166132,0,-0.813093098,8/29/2014 22:09,0,0
54,169,Tsimane,3,Religion,B,0,1,0.642857143,1,1.214285714,1,0.571428571,FALSE,0,None,Relig costs,,20,21,13,TRUE,TRUE,8,0,-0.363286303,1,1.609437912,-1.014772496,0,2,7,17,0.12845589,TRUE,5,-0.604166132,0,-0.813093098,8/29/2014 22:09,0,0
64,169,Tsimane,1,Religion,B,1,2,1.5,1,1,2,1,TRUE,0.5,Relig bens,Within costs,Negative,20,9,13,TRUE,TRUE,8,0,-0.363286303,1,1.609437912,-1.014772496,0,2,7,17,0.12845589,TRUE,5,-0.604166132,0,-0.813093098,8/29/2014 22:09,0,0
67,169,Tsimane,1,Religion,B,1,2,1.5,1,1,2,1,TRUE,0,Relig bens,Within costs,Negative,20,3,13,TRUE,TRUE,8,0,-0.363286303,1,1.609437912,-1.014772496,0,2,7,17,0.12845589,TRUE,5,-0.604166132,0,-0.813093098,8/29/2014 22:09,0,0
44,170,Tsimane,1,Religion,A,3,1,0.5,1,1,1,0.75,FALSE,0.142857143,Relig bens,Btwn costs,,30,-4,13,TRUE,TRUE,8,0,-0.478848536,1,0.916290732,-0.461699897,3,10,5,0,1.222952378,TRUE,4,-0.604166132,0,-0.813093098,9/5/2014 15:32,0,0
48,170,Tsimane,3,Religion,A,0,0,0.409090909,1,1.818181818,0,0.80952381,FALSE,0.16,Relig bens,Relig costs,Negative,30,-1,13,TRUE,TRUE,8,0,-0.478848536,1,0.916290732,-0.461699897,3,10,5,0,1.222952378,TRUE,4,-0.604166132,0,-0.813093098,9/5/2014 15:32,0,0
67,170,Tsimane,1,Religion,A,9,2,1.5,0,1,2,1,FALSE,0,Relig bens,Btwn costs,,30,-12,13,TRUE,TRUE,8,0,-0.478848536,1,0.916290732,-0.461699897,3,10,5,0,1.222952378,TRUE,4,-0.604166132,0,-0.813093098,9/5/2014 15:32,0,0
54,170,Tsimane,3,Religion,A,0,0,0.714285714,1,1.214285714,0,0.642857143,FALSE,0,Relig bens,Relig costs,Negative,30,6,13,TRUE,TRUE,8,0,-0.478848536,1,0.916290732,-0.461699897,3,10,5,0,1.222952378,TRUE,4,-0.604166132,0,-0.813093098,9/5/2014 15:32,0,0
23,170,Tsimane,3,Religion,A,0,1,1.56,0,1.36,1,1.291666667,FALSE,0.333333333,Relig bens,Relig costs,Negative,30,-2,13,TRUE,TRUE,8,0,-0.478848536,1,0.916290732,-0.461699897,3,10,5,0,1.222952378,TRUE,4,-0.604166132,0,-0.813093098,9/5/2014 15:32,0,0
64,170,Tsimane,1,Religion,A,9,2,1.5,0,1,2,1,TRUE,0.5,Relig bens,Btwn costs,,30,-6,13,TRUE,TRUE,8,0,-0.478848536,1,0.916290732,-0.461699897,3,10,5,0,1.222952378,TRUE,4,-0.604166132,0,-0.813093098,9/5/2014 15:32,0,0
64,171,Tsimane,1,Ethnic,F,0,2,1.5,0,1,2,1,FALSE,0.5,Btwn bens,Btwn costs,,40,-12,11,TRUE,FALSE,2,0,-0.541970765,1,0.693147181,-1.170709671,1,8,12,21,0.669174219,TRUE,2,-0.166333482,1,-0.813093098,8/24/2014 9:37,0,0
23,171,Tsimane,3,Ethnic,F,0,2,1.52,1,1.32,2,1.25,FALSE,0.333333333,,,,40,-8,11,TRUE,FALSE,2,0,-0.541970765,1,0.693147181,-1.170709671,1,8,12,21,0.669174219,TRUE,2,-0.166333482,1,-0.813093098,8/24/2014 9:37,0,0
109,171,Tsimane,1,Ethnic,F,0,0,2,0,0,0,2,FALSE,0,Btwn bens,Btwn costs,,40,-10,11,TRUE,FALSE,2,0,-0.541970765,1,0.693147181,-1.170709671,1,8,12,21,0.669174219,TRUE,2,-0.166333482,1,-0.813093098,8/24/2014 9:37,0,0
48,171,Tsimane,3,Ethnic,F,0,0,0.409090909,2,1.772727273,2,0.714285714,FALSE,0.16,,,,40,-7,11,TRUE,FALSE,2,0,-0.541970765,1,0.693147181,-1.170709671,1,8,12,21,0.669174219,TRUE,2,-0.166333482,1,-0.813093098,8/24/2014 9:37,0,0
68,171,Tsimane,1,Ethnic,F,0,0,1.25,0,1,0,1.25,FALSE,0.285714286,Btwn bens,Btwn costs,,40,13,11,TRUE,FALSE,2,0,-0.541970765,1,0.693147181,-1.170709671,1,8,12,21,0.669174219,TRUE,2,-0.166333482,1,-0.813093098,8/24/2014 9:37,0,0
35,171,Tsimane,3,Ethnic,F,0,0,1.217391304,1,1.130434783,0,1.208333333,FALSE,0.346153846,,,,40,7,11,TRUE,FALSE,2,0,-0.541970765,1,0.693147181,-1.170709671,1,8,12,21,0.669174219,TRUE,2,-0.166333482,1,-0.813093098,8/24/2014 9:37,0,0
47,172,Tsimane,3,Ethnic,A,1,1,1.230769231,0,1.538461538,1,0.846153846,TRUE,0.266666667,,,,30,6,13,TRUE,TRUE,6,0,-0.324441855,1,1.098612289,-0.160777013,2,8,3,13,2.004293037,FALSE,4,-0.604166132,1,-0.813093098,9/29/2014 22:13,0,0
55,172,Tsimane,3,Ethnic,A,1,1,1.2,2,1.2,2,1.066666667,FALSE,0.294117647,,,,30,0,13,TRUE,TRUE,6,0,-0.324441855,1,1.098612289,-0.160777013,2,8,3,13,2.004293037,FALSE,4,-0.604166132,1,-0.813093098,9/29/2014 22:13,0,0
60,172,Tsimane,1,Ethnic,A,1,2,1.222222222,1,2,2,0.888888889,FALSE,0.333333333,Btwn bens,Bad,,30,5,13,TRUE,TRUE,6,0,-0.324441855,1,1.098612289,-0.160777013,2,8,3,13,2.004293037,FALSE,4,-0.604166132,1,-0.813093098,9/29/2014 22:13,0,0
114,172,Tsimane,1,Ethnic,A,1,0,1.538461538,1,1.384615385,0,1.166666667,FALSE,0.307692308,Btwn bens,Bad,,30,-1,13,TRUE,TRUE,6,0,-0.324441855,1,1.098612289,-0.160777013,2,8,3,13,2.004293037,FALSE,4,-0.604166132,1,-0.813093098,9/29/2014 22:13,0,0
58,172,Tsimane,1,Ethnic,A,2,2,,1,,2,,FALSE,,Btwn bens,Bad,,30,-3,13,TRUE,TRUE,6,0,-0.324441855,1,1.098612289,-0.160777013,2,8,3,13,2.004293037,FALSE,4,-0.604166132,1,-0.813093098,9/29/2014 22:13,0,0
45,172,Tsimane,3,Ethnic,A,2,2,1.611111111,0,1.388888889,2,1.055555556,TRUE,0.35,,,,30,2,13,TRUE,TRUE,6,0,-0.324441855,1,1.098612289,-0.160777013,2,8,3,13,2.004293037,FALSE,4,-0.604166132,1,-0.813093098,9/29/2014 22:13,0,0
35,173,Tsimane,3,Ethnic,A,0,,1.166666667,,1.125,,1.16,FALSE,0.346153846,Btwn bens,Bad,Neutral,40,6,15,TRUE,TRUE,8,0,-0.325315855,0,0.693147181,-0.469992694,1,4,1,11,0.728647888,TRUE,4,-0.604166132,1,-0.813093098,8/25/2014 15:22,0,0
